scrappedUrl	eventname	startdate	enddate	timing	eventinfo	ticketlist	orgProfile	orgName	orgWeb	logo	sponsor	agendalist	type	category	city	country	venue	event_website	googlePlaceUrl	ContactMail	Speakerlist	online_event
https://opalgroup.net/conference/european-clo-summit-2022/	European CLO Summit 2022	2022-10-11	2022-10-11		Opal Group is proud to present our European CLO Summit. The CLO Summit is an educational forum designed for investors, issuers, underwriters, rating agencies, lawyers and accountants. At this conference, they can learn the newest techniques to maximize returns and reduce risk exposure in this growing area of Asset-Backed Finance. An in-depth review of recent regulatory changes in addition to rating agency methodology, legal, tax and structural considerations will provide attendees with the tools necessary to stay one step ahead of their competitors.		Opal Group is a global conference organizer catering to top executives and decision makers throughout various industries.	Opal Group	https://opalgroup.net/						London	United Kingdom	London Marriott Hotel Grosvenor Square, London, UK	https://opalgroup.net/conference/european-clo-summit-2022/	https://www.google.com/maps/place/London+Marriott+Hotel+Grosvenor+Square/@51.5126103,-0.1509128,15z/data=!4m2!3m1!1s0x0:0x964e35ec18d31803?sa=X&ved=2ahUKEwiu8Yn6t4_4AhXO57sIHS9KDWQQ_BJ6BAghEAU	"[""feedback@opalgroup.net""]"		0
https://opalgroup.net/conference/family-office-private-wealth-management-forum-west-2022/	Family Office & Private Wealth Management Forum West 2022	2022-10-19	2022-10-21		Come and join Opal Financial Group's Annual Family Office & Private Wealth Management Forum - West. Known for the fastest growing population of newly structured family offices in the world, Northern California is largely dominated by first and second-generation families from the Silicon Valley. Investment strategies such as Private Equity, Venture Capital, and Technology will be familiar themes throughout this conference. Investment managers and families will come together to discuss the foundations in which they built their wealth, and uncork the various investment strategies in which to keep their portfolios growing and plentiful. Additional hot topics such as impact investing, alternatives, and the trustee beneficiary relationship, will allow for delegates to sample a diverse blend of palatable subjects while networking amongst a top tier group of private wealth professionals.		Opal Group is a global conference organizer catering to top executives and decision makers throughout various industries.	Opal Group	https://opalgroup.net/						Napa	California	Napa Valley Marriott Hotel & Spa, Napa, CA	https://opalgroup.net/conference/family-office-private-wealth-management-forum-west-2022/	https://www.google.com/maps/place/Napa+Valley+Marriott+Hotel+%26+Spa/@38.3227616,-122.3120826,15z/data=!4m2!3m1!1s0x0:0xe90d4170a8689308?sa=X&ved=2ahUKEwjE4Y6JuI_4AhVt57sIHS87A3cQ_BJ6BAgkEAU	"[""feedback@opalgroup.net""]"		0
https://opalgroup.net/conference/campus-facilities-summit-2022/	Campus Facilities Summit 2022	2022-10-23	2022-10-25		College campuses have seen a transformation over the last 2 years and continue to navigate through periods of supply chain issues, increasing costs, labor shortages, and more. What has helped during this time? Collaboration and sharing of ideas with each other.		Opal Group is a global conference organizer catering to top executives and decision makers throughout various industries.	Opal Group	https://opalgroup.net/						Los Angeles	California	Los Angeles, CA	https://opalgroup.net/conference/campus-facilities-summit-2022/	https://www.google.com/maps/place/Los+Angeles,+CA,+USA/data=!4m2!3m1!1s0x80c2c75ddc27da13:0xe22fdf6f254608f4?sa=X&ved=2ahUKEwjHmq-VuI_4AhVKhP0HHXB-C_wQ8gF6BAg_EAE	"[""feedback@opalgroup.net""]"		0
https://opalgroup.net/conference/labs-research-facilities-summit-2022/	Labs & Research Facilities Summit 2022	2022-10-23	2022-10-25		Labs and research facilities have some of the most stringent building product requirements due to the nature of their business. From national labs, to pharma and biotech R&D facilities to hospital labs and university research& engineering facilities, all have the common goal of building and maintaining the highest of quality facilities.		Opal Group is a global conference organizer catering to top executives and decision makers throughout various industries.	Opal Group	https://opalgroup.net/						Los Angeles	California	Los Angeles, CA	https://opalgroup.net/conference/labs-research-facilities-summit-2022/	https://www.google.com/maps/place/Los+Angeles,+CA,+USA/data=!4m2!3m1!1s0x80c2c75ddc27da13:0xe22fdf6f254608f4?sa=X&ved=2ahUKEwjHmq-VuI_4AhVKhP0HHXB-C_wQ8gF6BAg_EAE	"[""feedback@opalgroup.net""]"		0
https://opalgroup.net/conference/learning-development-executive-summit-nov-2022/	Learning & Development Executive Summit 2022	2022-11-06	2022-11-08				Opal Group is a global conference organizer catering to top executives and decision makers throughout various industries.	Opal Group	https://opalgroup.net/						Scottsdale	Arizona	The Westin Kierland Resort & Spa, Scottsdale, AZ	https://opalgroup.net/conference/learning-development-executive-summit-nov-2022/	https://www.google.com/maps/place/The+Westin+Kierland+Resort+%26+Spa/@33.625679,-111.9325332,15z/data=!4m2!3m1!1s0x0:0xfa8ac5d71e0e9636?sa=X&ved=2ahUKEwja6ZypuI_4AhUoi_0HHZ_TDUIQ_BJ6BAg1EAU	"[""feedback@opalgroup.net""]"		0
https://opalgroup.net/conference/diversity-equity-inclusion-executive-summit-nov-2022/	Diversity, Equity & Inclusion Executive Summit 2022	2022-11-06	2022-11-08				Opal Group is a global conference organizer catering to top executives and decision makers throughout various industries.	Opal Group	https://opalgroup.net/						Scottsdale	Arizona	The Westin Kierland Resort & Spa, Scottsdale, AZ	https://opalgroup.net/conference/diversity-equity-inclusion-executive-summit-nov-2022/	https://www.google.com/maps/place/The+Westin+Kierland+Resort+%26+Spa/@33.625679,-111.9325332,15z/data=!4m2!3m1!1s0x0:0xfa8ac5d71e0e9636?sa=X&ved=2ahUKEwjW65y1uI_4AhVjVeUKHYf0DAcQ_BJ6BAg6EAU	"[""feedback@opalgroup.net""]"		0
https://opalgroup.net/conference/edu-tech-edu-tech-academics-nov2022/	Edu-Tech / Edu-Tech Academics 2022	2022-11-13	2022-11-15		Edu-Tech & Edu-Tech Academics focuses on delivering real-world insights, first-hand experiences and practical ideas that have been tried by other districts. We know that implementing new technology solutions, updating classrooms and curriculum initiatives isn’t a one department job, but a collaboration of different departments. Our goal is for you to gain new concepts and approaches to yield positive results in your bottom line.		Opal Group is a global conference organizer catering to top executives and decision makers throughout various industries.	Opal Group	https://opalgroup.net/						San Antonio	Texas	San Antonio, TX	https://opalgroup.net/conference/edu-tech-edu-tech-academics-nov2022/	https://www.google.com/maps/place/San+Antonio,+TX,+USA/data=!4m2!3m1!1s0x865c58af04d00eaf:0x856e13b10a016bc?sa=X&ved=2ahUKEwj8mPm_uI_4AhX1hP0HHce6DKEQ8gF6BAhOEAE	"[""feedback@opalgroup.net""]"		0
https://opalgroup.net/conference/alternative-investing-summit-2022/	Alternative Investing Summit 2022	2022-12-04	2022-12-06		The Alternative Investing Summit will bring together trustees and representatives of institutions as well as money managers and consultants to explore the roles of alternative opportunities and strategies. As a strategy, alternatives offer investors a method to obtain the returns they require and break the paradigm of the 60/40 rule, however not all alternatives are the same nor do they come without certain risks. Participants and delegates of this alternative investment conference will investigate a range of critical investment issues, including discussion of the risks and benefits of various asset classes and investment vehicles such as hedge funds and private equity, examining means of cutting costs associated with implementation of absolute returns strategies, reviewing the future of commodities and surveying the landscape of emerging international markets. With the current struggle of obtaining these returns, the question of fees has become of particular relevance, especially within the field of alternatives as investors measure their risks v. rewards. We will also look into impact investing as a way of obtaining returns that are socially responsible as well as many issues involved with fund management and the importance of education for trustees and other investment officers.		Opal Group is a global conference organizer catering to top executives and decision makers throughout various industries.	Opal Group	https://opalgroup.net/						Dana Point	California	The Ritz-Carlton, Laguna Niguel, Dana Point, CA	https://opalgroup.net/conference/alternative-investing-summit-2022/	https://www.google.com/maps/place/The+Ritz-Carlton,+Laguna+Niguel/@33.4748353,-117.7200612,15z/data=!4m2!3m1!1s0x0:0xc244fdef29f3b5d7?sa=X&ved=2ahUKEwjHptnKuI_4AhWygP0HHao6CnEQ_BJ6BAhCEAU	"[""feedback@opalgroup.net""]"		0
https://opalgroup.net/conference/clo-summit-2022/	CLO Summit 2022	2022-12-04	2022-12-06		Opal Group is proud to present our CLO Summit. The CLO Summit is an educational forum designed for investors, issuers, underwriters, rating agencies, lawyers and accountants. At this conference, they can learn the newest techniques to maximize returns and reduce risk exposure in this growing area of Asset-Backed Finance. An in-depth review of recent regulatory changes in addition to rating agency methodology, legal, tax and structural considerations will provide attendees with the tools necessary to stay one step ahead of their competitors.		Opal Group is a global conference organizer catering to top executives and decision makers throughout various industries.	Opal Group	https://opalgroup.net/						Dana Point	California	Waldorf Astoria Monarch Beach, Dana Point, CA	https://opalgroup.net/conference/clo-summit-2022/	https://www.google.com/maps/place/Waldorf+Astoria+Monarch+Beach/@33.4821356,-117.7159163,15z/data=!4m2!3m1!1s0x0:0xea87785910c8d07d?sa=X&ved=2ahUKEwiFyYHWuI_4AhUUi_0HHXRlA1sQ_BJ6BAg-EAU	"[""feedback@opalgroup.net""]"		0
https://opalgroup.net/conference/assisted-senior-living-facilities-summit-2022/	Assisted & Senior Living Facilities Summit 2022	2022-12-04	2022-12-06		Assisted living and senior living is the most favored and fastest growing long-term care option for seniors in the United States. These communities help residents continue to maintain a high quality of life within their level of comfort.		Opal Group is a global conference organizer catering to top executives and decision makers throughout various industries.	Opal Group	https://opalgroup.net/						Scottsdale	Arizona	Scottsdale, AZ	https://opalgroup.net/conference/assisted-senior-living-facilities-summit-2022/	https://www.google.com/maps/place/Scottsdale,+AZ,+USA/data=!4m2!3m1!1s0x872b08d9a7772c97:0x26d2e412188fe618?sa=X&ved=2ahUKEwjisOPhuI_4AhVph_0HHSxuCTwQ8gF6BAg3EAE	"[""feedback@opalgroup.net""]"		0
https://opalgroup.net/conference/healthcare-facilities-design-summit-2022/	Healthcare Facilities Design Summit 2022	2022-12-04	2022-12-06		Healthcare design has transformed over the years and Opal Group’s Healthcare Facilities Design Summit is addressing pertinent issues in the design and construction process of hospital and health systems. Industry leaders will come together to discuss the challenges and solutions involved in the design and construction stages while utilizing new delivery methods to create more efficient facilities.		Opal Group is a global conference organizer catering to top executives and decision makers throughout various industries.	Opal Group	https://opalgroup.net/						Scottsdale	Arizona	Scottsdale, AZ	https://opalgroup.net/conference/healthcare-facilities-design-summit-2022/	https://www.google.com/maps/place/Scottsdale,+AZ,+USA/data=!4m2!3m1!1s0x872b08d9a7772c97:0x26d2e412188fe618?sa=X&ved=2ahUKEwjYweXsuI_4AhWvhf0HHdqzB0YQ8gF6BAg7EAE	"[""feedback@opalgroup.net""]"		0
https://opalgroup.net/conference/abs-west-2022/	ABS West 2022	2022-12-07	2022-12-09		Opal’s ABS West is an educational and networking forum designed for investors, issuers, platforms, investment banks, underwriters, rating agencies, broker dealers, lawyers, technology firms, service providers, accountants and more. At this conference, they can learn the newest techniques to maximize returns and reduce risk exposure, an in-depth review of recent regulatory changes, economic issues, opportunities and structural considerations to provide attendees with the tools necessary to stay one step ahead of their competitors. The conference will serve as an opportunity where a meaningful dialogue can be opened to address concerns regarding this dynamic segment of the market.		Opal Group is a global conference organizer catering to top executives and decision makers throughout various industries.	Opal Group	https://opalgroup.net/						Dana Point	California	Waldorf Astoria Monarch Beach, Dana Point, CA	https://opalgroup.net/conference/abs-west-2022/	https://www.google.com/maps/place/Waldorf+Astoria+Monarch+Beach/@33.4821356,-117.7159163,15z/data=!4m2!3m1!1s0x0:0xea87785910c8d07d?sa=X&ved=2ahUKEwjq-J74uI_4AhWBgP0HHdBCA4UQ_BJ6BAg7EAU	"[""feedback@opalgroup.net""]"		0
https://opalgroup.net/conference/innovations-in-lending-alternative-financing-fintech-private-credit-summit-2022/	Innovations in Lending, Alternative Financing, Fintech & Private Credit Summit 2022	2022-12-07	2022-12-09		Opal Group is proud to present our Innovations in Lending, Alternative Financing, Fintech & Private Credit Summit (formerly Marketplace Lending & Alternative Financing Summit). The Summit is an educational forum designed for investors, issuers, platforms, underwriters, banks rating agencies, lawyers, service providers, accountant, and other related industry professionals. At this conference learn and network with industry leaders to gain insight on the newest techniques to maximize returns and reduce risk exposure in this growing area of marketplace lending. Explore an in-depth review of the current landscape and what's to come in addition to hearing about rating agency methodology, legal, tax and structural considerations which will provide attendees with the tools necessary to stay one step ahead of their competitors.		Opal Group is a global conference organizer catering to top executives and decision makers throughout various industries.	Opal Group	https://opalgroup.net/						Dana Point	California	Waldorf Astoria Monarch Beach, Dana Point, CA	https://opalgroup.net/conference/innovations-in-lending-alternative-financing-fintech-private-credit-summit-2022/	https://www.google.com/maps/place/Waldorf+Astoria+Monarch+Beach/@33.4821356,-117.7159163,15z/data=!4m2!3m1!1s0x0:0xea87785910c8d07d?sa=X&ved=2ahUKEwjNuruDuY_4AhVPh_0HHTwYADAQ_BJ6BAhAEAU	"[""feedback@opalgroup.net""]"		0
https://opalgroup.net/conference/edu-tech-edu-tech-academics-2023/	Edu-Tech / Edu-Tech Academics 2023	2023-02-26	2023-02-28		Edu-Tech & Edu-Tech Academics focuses on delivering real-world insights, first-hand experiences and practical ideas that have been tried by other districts. We know that implementing new technology solutions, updating classrooms and curriculum initiatives isn’t a one department job, but a collaboration of different departments. Our goal is for you to gain new concepts and approaches to yield positive results in your bottom line.		Opal Group is a global conference organizer catering to top executives and decision makers throughout various industries.	Opal Group	https://opalgroup.net/						Palm Springs	California	Palm Springs, CA	https://opalgroup.net/conference/edu-tech-edu-tech-academics-2023/	https://www.google.com/maps/place/Palm+Springs,+CA,+USA/data=!4m2!3m1!1s0x80db1ad4ffdbe5b3:0xa1e56987c2ed797c?sa=X&ved=2ahUKEwiPlqeOuY_4AhVqgf0HHXfKBscQ8gF6BAg2EAE	"[""feedback@opalgroup.net""]"		0
https://opalgroup.net/conference/edu-tech-facilities-2023/	Edu-Tech Facilities 2023	2023-02-26	2023-02-28		The Edu-Tech Facilities Summit focuses on delivering real-world insights, first-hand experiences and practical ideas that have been tried by other districts. Every district has an agenda that gets tweaked and adjusted each school year; and we are providing thought-provoking presentations, panels and roundtables to inspire action and drive results that support facility & operational enhancements. We know there is no “one size fits all” answer when it comes to school districts, but rather having organic and genuine conversations around the approaches and strategies to challenges yields positive results.		Opal Group is a global conference organizer catering to top executives and decision makers throughout various industries.	Opal Group	https://opalgroup.net/						Palm Springs	California	Palm Springs, CA	https://opalgroup.net/conference/edu-tech-facilities-2023/	https://www.google.com/maps/place/Palm+Springs,+CA,+USA/data=!4m2!3m1!1s0x80db1ad4ffdbe5b3:0xa1e56987c2ed797c?sa=X&ved=2ahUKEwiPlqeOuY_4AhVqgf0HHXfKBscQ8gF6BAg2EAE	"[""feedback@opalgroup.net""]"		0
https://opalgroup.net/conference/opal-group-sparc-2023/	Opal Group SpArc 2023	2023-03-12	2023-03-14		Opal Group SpArc is an invitation-only Summit that brings together the heads of specifications and architects from the most active firms in the US. This event is focused on real-world experiences, professional insights and genuine dialog with an emphasis on the industry’s top challenges.		Opal Group is a global conference organizer catering to top executives and decision makers throughout various industries.	Opal Group	https://opalgroup.net/						San Diego	California	San Diego, CA	https://opalgroup.net/conference/opal-group-sparc-2023/	https://www.google.com/maps/place/San+Diego,+CA,+USA/data=!4m2!3m1!1s0x80d9530fad921e4b:0xd3a21fdfd15df79?sa=X&ved=2ahUKEwjr9MiiuY_4AhWM7rsIHa_8DCEQ8gF6BAg1EAE	"[""feedback@opalgroup.net""]"		0
https://opalgroup.net/conference/opal-group-sparc-interiors-2023/	Opal Group SpArc Interiors 2023	2023-03-12	2023-03-14		Opal Group SpArc Interiors is an invitation-only meeting that brings together directors of interior design from the top architecture & design firms in the nation. Thought leaders will share best practices, present case study driven data and explore novel approaches that speak to the industry's most challenging topics. The intimate setting and interactive program format fosters an environment where like-minded peers can engage in thought provoking discussions around a variety of relevant industry subjects. The invaluable information shared during this three day event is sure to provide participants with the necessary resources and guidance needed to support interior design projects.		Opal Group is a global conference organizer catering to top executives and decision makers throughout various industries.	Opal Group	https://opalgroup.net/						San Diego	California	San Diego, CA	https://opalgroup.net/conference/opal-group-sparc-interiors-2023/	https://www.google.com/maps/place/San+Diego,+CA,+USA/data=!4m2!3m1!1s0x80d9530fad921e4b:0xd3a21fdfd15df79?sa=X&ved=2ahUKEwjr9MiiuY_4AhWM7rsIHa_8DCEQ8gF6BAg1EAE	"[""feedback@opalgroup.net""]"		0
https://opalgroup.net/conference/hospitality-restaurant-facilities-summit-2023/	Hospitality & Restaurant Facilities Summit 2023	2023-04-23	2023-04-25		The Hospitality & Restaurant Facilities Summit is an invitation-only, executive-level summit that gathers senior leaders from the largest hospitality brands and restaurant chains across the nation. Heads of Development, Design, Construction and Architecture have a chance to delve into discussions cultivating innovations in their projects.		Opal Group is a global conference organizer catering to top executives and decision makers throughout various industries.	Opal Group	https://opalgroup.net/						Puerto Rico	California	Puerto Rico	https://opalgroup.net/conference/hospitality-restaurant-facilities-summit-2023/	https://www.google.com/maps/place/Puerto+Rico/data=!4m2!3m1!1s0x8c0296261b92a7f9:0xf336ec2818049b1a?sa=X&ved=2ahUKEwjH6tCyuY_4AhVB57sIHUN3BMYQ8gF6BAhEEAE	"[""feedback@opalgroup.net""]"		0
